Country,Localite,Latitude,Longitude,Category,Cumulative Value,Date,Value
Liberia,GRAND KRU,4.7613862,-8.2212979,Cases,32,11/7/2014,12
Liberia,GRAND KRU,4.7613862,-8.2212979,Cases,36,12/8/2014,4
Liberia,GRAND KRU,4.7613862,-8.2212979,Cases,36,1/6/2015,0
Liberia,GRAND KRU,4.7613862,-8.2212979,Cases,36,2/7/2015,0
Liberia,GRAND KRU,4.7613862,-8.2212979,Cases,36,2/9/2015,0
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Cases,7,5/2/2014,7
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Cases,9,6/7/2014,2
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Cases,49,6/26/2014,40
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Cases,576,9/7/2014,576
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Cases,596,10/5/2014,20
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Cases,642,11/7/2014,46
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Cases,645,12/8/2014,3
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Cases,653,1/6/2015,8
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Cases,678,2/7/2015,25
Liberia,LOFA COUNTY,8.1911184,-9.7232673,Cases,679,2/9/2015,1
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Cases,2,5/2/2014,2
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Cases,2,6/7/2014,0
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Cases,3,6/26/2014,1
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Cases,320,9/7/2014,317
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Cases,482,10/5/2014,253
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Cases,573,11/7/2014,91
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Cases,"1,190",12/8/2014,617
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Cases,"1,255",1/6/2015,65
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Cases,"1,261",2/7/2015,6
Liberia,MARGIBI COUNTY,6.5151875,-10.3048897,Cases,"1,292",2/9/2015,31
Liberia,MARYLAND COUNTY,4.7258878,-7.7416703,Cases,8,10/5/2014,8
Liberia,MARYLAND COUNTY,4.7258878,-7.7416703,Cases,18,11/7/2014,10
Liberia,MARYLAND COUNTY,4.7258878,-7.7416703,Cases,23,12/8/2014,5
Liberia,MARYLAND COUNTY,4.7258878,-7.7416703,Cases,23,1/6/2015,0
Liberia,MARYLAND COUNTY,4.7258878,-7.7416703,Cases,26,2/7/2015,3
Liberia,MARYLAND COUNTY,4.7258878,-7.7416703,Cases,28,2/9/2015,2
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Cases,1,5/2/2014,1
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Cases,18,6/26/2014,17
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Cases,637,9/7/2014,619
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Cases,"1,154",10/5/2014,517
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Cases,"1,648",11/7/2014,494
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Cases,"3,771",12/8/2014,"2,123"
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Cases,"4,196",1/6/2015,425
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Cases,"4,502",2/7/2015,306
Liberia,MONTSERRADO COUNTY,6.5525815,-10.5296115,Cases,4932,2/9/2015,430
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Cases,2,5/2/2014,2
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Cases,2,6/7/2014,0
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Cases,2,6/26/2014,0
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Cases,129,9/7/2014,127
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Cases,246,10/5/2014,117
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Cases,324,11/7/2014,78
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Cases,328,12/8/2014,4
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Cases,333,1/6/2015,5
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Cases,337,2/7/2015,4
Liberia,NIMBA COUNTY,6.8427612,-8.6600586,Cases,337,2/9/2015,0
Liberia,RIVER GEE COUNTY,5.2604894,-7.87216,Cases,9,9/7/2014,9
Liberia,RIVER GEE COUNTY,5.2604894,-7.87216,Cases,19,10/5/2014,10
Liberia,RIVER GEE COUNTY,5.2604894,-7.87216,Cases,18,11/7/2014,0
Liberia,RIVER GEE COUNTY,5.2604894,-7.87216,Cases,19,12/8/2014,1
Liberia,RIVER GEE COUNTY,5.2604894,-7.87216,Cases,20,1/6/2015,1
Liberia,RIVER GEE COUNTY,5.2604894,-7.87216,Cases,25,2/7/2015,5
Liberia,RIVER GEE COUNTY,5.2604894,-7.87216,Cases,28,2/9/2015,3
Liberia,RIVERCESS COUNTY,5.9025328,-9.456155,Cases,1,9/7/2014,1
Liberia,RIVERCESS COUNTY,5.9025328,-9.456155,Cases,10,10/5/2014,9
Liberia,RIVERCESS COUNTY,5.9025328,-9.456155,Cases,29,11/7/2014,19
Liberia,RIVERCESS COUNTY,5.9025328,-9.456155,Cases,41,12/8/2014,12
Liberia,RIVERCESS COUNTY,5.9025328,-9.456155,Cases,43,1/6/2015,2
Liberia,RIVERCESS COUNTY,5.9025328,-9.456155,Cases,44,2/7/2015,1
Liberia,RIVERCESS COUNTY,5.9025328,-9.456155,Cases,44,2/9/2015,0
Liberia,SINOE COUNTY,5.49871,-8.6600586,Cases,2,9/7/2014,2
Liberia,SINOE COUNTY,5.49871,-8.6600586,Cases,16,10/5/2014,14
Liberia,SINOE COUNTY,5.49871,-8.6600586,Cases,32,11/7/2014,16
Liberia,SINOE COUNTY,5.49871,-8.6600586,Cases,40,12/8/2014,8
Liberia,SINOE COUNTY,5.49871,-8.6600586,Cases,53,1/6/2015,13
Liberia,SINOE COUNTY,5.49871,-8.6600586,Cases,61,2/7/2015,8
Liberia,SINOE COUNTY,5.49871,-8.6600586,Cases,61,2/9/2015,0
Mali,COMMUNE 1,12.6662607,-7.956562,Cases,0,11/5/2014,0
Mali,COMMUNE 1,12.6662607,-7.956562,Cases,0,11/25/2014,0
Mali,COMMUNE 2,12.6564501,-7.9749531,Cases,0,11/5/2014,0
Mali,COMMUNE 2,12.6564501,-7.9749531,Cases,0,11/25/2014,0
Mali,COMMUNE 4,12.6299491,-8.0274274,Cases,5,11/25/2014,5
Mali,COMMUNE 5,50.7783794,14.6286046,Cases,0,11/5/2014,0
Mali,COMMUNE 5,50.7783794,14.6286046,Cases,2,11/25/2014,2
Mali,KATI,12.7453724,-8.0738001,Cases,0,11/25/2014,0
Mali,KAYES,14.4367876,-11.4452717,Cases,1,11/5/2014,1
Mali,KAYES,14.4367876,-11.4452717,Cases,1,11/25/2014,0
Mali,KOULIKORO,12.8662046,-7.5599321,Cases,0,11/25/2014,0
Mali,KOUREMALE,11.9527363,-8.7825418,Cases,0,11/25/2014,0
Mali,KOUTIALA,12.3774106,-5.4725384,Cases,0,11/5/2014,0
Mali,KOUTIALA,12.3774106,-5.4725384,Cases,0,11/25/2014,0
Mali,SELINGUE,11.4642535,-8.2760021,Cases,0,11/5/2014,0
Mali,SELINGUE,11.4642535,-8.2760021,Cases,0,11/25/2014,0
Nigeria,LAGOS,6.5243793,3.3792057,Cases,16,9/7/2014,16
Nigeria,LAGOS,6.5243793,3.3792057,Cases,16,9/30/2014,0
Nigeria,RIVERS,4.8580767,6.9209135,Cases,5,9/7/2014,5
Nigeria,RIVERS,4.8580767,6.9209135,Cases,4,9/30/2014,0
Senegal,DAKAR,14.7645042,-17.3660286,Cases,1,8/29/2014,1
Senegal,DISTRICT NORD,50.6396099,3.0722786,Cases,1,9/7/2014,1
Senegal,DISTRICT NORD,50.6396099,3.0722786,Cases,1,9/30/2014,0
Senegal,MBAO,15.8,-16.516667,Cases,2,9/7/2014,2
Senegal,MBAO,15.8,-16.516667,Cases,2,9/9/2014,0
Sierra Leone,BO,7.9551791,-11.7409946,Cases,13,6/1/2014,13
Sierra Leone,BO,7.9551791,-11.7409946,Cases,70,9/6/2014,57
Sierra Leone,BO,7.9551791,-11.7409946,Cases,142,10/8/2014,72
Sierra Leone,BO,7.9551791,-11.7409946,Cases,266,11/7/2014,124
Sierra Leone,BO,7.9551791,-11.7409946,Cases,389,12/8/2014,123
Sierra Leone,BO,7.9551791,-11.7409946,Cases,494,1/7/2015,105
Sierra Leone,BO,7.9551791,-11.7409946,Cases,532,2/6/2015,38
Sierra Leone,BO,7.9551791,-11.7409946,Cases,552,3/10/2015,20
Sierra Leone,BO,7.9551791,-11.7409946,Cases,561,3/28/2015,9
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Cases,1,6/1/2014,1
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Cases,69,9/6/2014,68
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Cases,376,10/8/2014,307
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Cases,731,11/7/2014,355
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Cases,"1,014",12/8/2014,283
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Cases,"1,123",1/7/2015,109
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Cases,"1,151",2/6/2015,28
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Cases,"1,205",3/10/2015,54
Sierra Leone,BOMBALI,9.2475837,-12.1632718,Cases,"1,216",3/28/2015,11
Sierra Leone,BONTHE,7.5257028,-12.5039922,Cases,1,9/6/2014,1
Sierra Leone,BONTHE,7.5257028,-12.5039922,Cases,3,10/8/2014,2
Sierra Leone,BONTHE,7.5257028,-12.5039922,Cases,5,11/7/2014,2
Sierra Leone,BONTHE,7.5257028,-12.5039922,Cases,13,12/8/2014,8
Sierra Leone,BONTHE,7.5257028,-12.5039922,Cases,17,1/7/2015,4
Sierra Leone,BONTHE,7.5257028,-12.5039922,Cases,20,2/6/2015,3
Sierra Leone,BONTHE,7.5257028,-12.5039922,Cases,22,3/10/2015,2
Sierra Leone,BONTHE,7.5257028,-12.5039922,Cases,23,3/28/2015,1
Sierra Leone,FREETOWN,8.4656765,-13.2317225,Cases,5,6/1/2014,5
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Cases,41,6/1/2014,41
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Cases,135,6/20/2014,94
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Cases,552,9/6/2014,417
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Cases,583,10/8/2014,31
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Cases,607,11/7/2014,24
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Cases,613,12/8/2014,6
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Cases,650,1/7/2015,37
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Cases,650,2/6/2015,0
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Cases,654,3/10/2015,4
Sierra Leone,KAILAHUN,8.2802196,-10.5718086,Cases,656,3/28/2015,2
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Cases,1,6/20/2014,1
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Cases,1,9/6/2014,0
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Cases,25,10/8/2014,24
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Cases,60,11/7/2014,35
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Cases,110,12/8/2014,50
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Cases,178,1/7/2015,68
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Cases,265,2/6/2015,87
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Cases,344,3/10/2015,79
Sierra Leone,KAMBIA,9.1261664,-12.9176518,Cases,364,3/28/2015,20
Sierra Leone,KENEMA,7.8632147,-11.1957172,Cases,3,6/1/2014,3
Sierra Leone,KENEMA,7.8632147,-11.1957172,Cases,19,6/20/2014,16
Sierra Leone,KENEMA,7.8632147,-11.1957172,Cases,401,9/6/2014,382
Sierra Leone,KENEMA,7.8632147,-11.1957172,Cases,477,10/8/2014,76
Sierra Leone,KENEMA,7.8632147,-11.1957172,Cases,591,11/7/2014,114
Sierra Leone,KENEMA,7.8632147,-11.1957172,Cases,612,12/8/2014,21
Sierra Leone,KENEMA,7.8632147,-11.1957172,Cases,664,1/7/2015,52
Sierra Leone,KENEMA,7.8632147,-11.1957172,Cases,716,2/6/2015,52
Sierra Leone,KENEMA,7.8632147,-11.1957172,Cases,748,3/10/2015,32
Sierra Leone,KENEMA,7.8632147,-11.1957172,Cases,758,3/28/2015,10
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Cases,2,6/1/2014,2
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Cases,2,9/6/2014,0
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Cases,2,10/8/2014,0
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Cases,94,11/7/2014,92
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Cases,144,12/8/2014,50
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Cases,211,1/7/2015,67
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Cases,215,2/6/2015,4
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Cases,218,3/10/2015,3
Sierra Leone,KOINADUGU,9.5168769,-11.36363,Cases,221,3/28/2015,3
Sierra Leone,KONO,8.7663285,-10.8903099,Cases,1,6/17/2014,1
Sierra Leone,KONO,8.7663285,-10.8903099,Cases,47,9/6/2014,46
Sierra Leone,KONO,8.7663285,-10.8903099,Cases,80,10/8/2014,33
Sierra Leone,KONO,8.7663285,-10.8903099,Cases,104,11/7/2014,24
Sierra Leone,KONO,8.7663285,-10.8903099,Cases,231,12/8/2014,127
Sierra Leone,KONO,8.7663285,-10.8903099,Cases,367,1/7/2015,136
Sierra Leone,KONO,8.7663285,-10.8903099,Cases,503,2/6/2015,136
Sierra Leone,KONO,8.7663285,-10.8903099,Cases,601,3/10/2015,98
Sierra Leone,KONO,8.7663285,-10.8903099,Cases,612,3/28/2015,11
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Cases,1,6/1/2014,1
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Cases,15,9/6/2014,14
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Cases,92,10/8/2014,77
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Cases,156,11/7/2014,64
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Cases,236,12/8/2014,80
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Cases,309,1/7/2015,73
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Cases,330,2/6/2015,21
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Cases,338,3/10/2015,8
Sierra Leone,MOYAMBA,8.1620514,-12.4351923,Cases,343,3/28/2015,5
Sierra Leone,PORT,8.5722194,-13.0990809,Cases,"1,223",12/8/2014,1223
Sierra Leone,PORT,8.5722194,-13.0990809,Cases,"1,574",1/7/2015,351
Sierra Leone,PORT,8.5722194,-13.0990809,Cases,1606,2/6/2015,32
Sierra Leone,PORT,8.5722194,-13.0990809,Cases,1616,3/10/2015,10
Sierra Leone,PORT,8.5722194,-13.0990809,Cases,"1,923",3/28/2015,307
Sierra Leone,PORT LOKO,8.7686886,-12.7853522,Cases,2,6/20/2014,2
Sierra Leone,PORT LOKO,8.7686886,-12.7853522,Cases,104,9/6/2014,102
Sierra Leone,PORT LOKO,8.7686886,-12.7853522,Cases,362,10/8/2014,258
Sierra Leone,PORT LOKO,8.7686886,-12.7853522,Cases,627,11/7/2014,265
Sierra Leone,PORT LOKO,8.7686886,-12.7853522,Cases,"1,041",11/26/2014,414
Sierra Leone,PUJEHUN,7.3562993,-11.7210635,Cases,9,9/6/2014,9
Sierra Leone,PUJEHUN,7.3562993,-11.7210635,Cases,27,10/8/2014,18
Sierra Leone,PUJEHUN,7.3562993,-11.7210635,Cases,38,11/7/2014,11
Sierra Leone,PUJEHUN,7.3562993,-11.7210635,Cases,46,12/8/2014,8
Sierra Leone,PUJEHUN,7.3562993,-11.7210635,Cases,51,1/7/2015,5
Sierra Leone,PUJEHUN,7.3562993,-11.7210635,Cases,55,2/6/2015,4
Sierra Leone,PUJEHUN,7.3562993,-11.7210635,Cases,57,3/10/2015,2
Sierra Leone,PUJEHUN,7.3562993,-11.7210635,Cases,63,3/28/2015,6
Sierra Leone,TONKOLILI,8.9804274,-11.7947561,Cases,22,9/6/2014,22
Sierra Leone,TONKOLILI,8.9804274,-11.7947561,Cases,132,10/8/2014,110
Sierra Leone,TONKOLILI,8.9804274,-11.7947561,Cases,286,11/7/2014,154
Sierra Leone,TONKOLILI,8.9804274,-11.7947561,Cases,474,12/8/2014,188
Sierra Leone,TONKOLILI,8.9804274,-11.7947561,Cases,553,1/7/2015,79
Sierra Leone,TONKOLILI,8.9804274,-11.7947561,Cases,564,2/6/2015,11
Sierra Leone,TONKOLILI,8.9804274,-11.7947561,Cases,570,3/10/2015,6
Sierra Leone,TONKOLILI,8.9804274,-11.7947561,Cases,571,3/28/2015,1
Sierra Leone,WESTERN AREA,8.3114983,-13.035694,Cases,1,6/20/2014,1
Sierra Leone,WESTERN AREA,8.3114983,-13.035694,Cases,651,10/8/2014,650
Sierra Leone,WESTERN AREA,8.3114983,-13.035694,Cases,897,10/18/2014,246
Sierra Leone,WESTERN AREA RURAL,8.3114983,-13.035694,Cases,30,8/31/2014,30
Sierra Leone,WESTERN AREA RURAL,8.3114983,-13.035694,Cases,62,9/16/2014,32
Sierra Leone,WESTERN AREA URBAN,8.4545561,-13.2432632,Cases,57,8/31/2014,57
Sierra Leone,WESTERN AREA URBAN,8.4545561,-13.2432632,Cases,138,9/16/2014,81
Sierra Leone,WESTERN AREA RURAL,8.3114983,-13.035694,Cases,42,9/6/2014,42
Sierra Leone,WESTERN AREA RURAL,8.3114983,-13.035694,Cases,221,10/4/2014,179
Sierra Leone,WESTERN AREA RURAL,8.3114983,-13.035694,Cases,626,11/7/2014,405
Sierra Leone,WESTERN AREA RURAL,8.3114983,-13.035694,Cases,"1,273",12/8/2014,647
Sierra Leone,WESTERN AREA RURAL,8.3114983,-13.035694,Cases,"1,324",1/7/2015,51
Sierra Leone,WESTERN AREA RURAL,8.3114983,-13.035694,Cases,1364,2/6/2015,40
Sierra Leone,WESTERN AREA RURAL,8.3114983,-13.035694,Cases,"1,512",3/10/2015,148
Sierra Leone,WESTERN AREA RURAL,8.3114983,-13.035694,Cases,"1,545",3/28/2015,33
Sierra Leone,WESTERN AREA URBAN,8.4545561,-13.2432632,Cases,76,9/6/2014,76
Sierra Leone,WESTERN AREA URBAN,8.4545561,-13.2432632,Cases,327,10/4/2014,251
Sierra Leone,WESTERN AREA URBAN,8.4545561,-13.2432632,Cases,828,11/7/2014,501
Sierra Leone,WESTERN AREA URBAN,8.4545561,-13.2432632,Cases,"1,077",12/8/2014,249
Sierra Leone,WESTERN AREA URBAN,8.4545561,-13.2432632,Cases,"2,458",1/7/2015,"1,381"
Sierra Leone,WESTERN AREA URBAN,8.4545561,-13.2432632,Cases,2631,2/6/2015,173
Sierra Leone,WESTERN AREA URBAN,8.4545561,-13.2432632,Cases,"2,907",3/10/2015,276
Sierra Leone,WESTERN AREA URBAN,8.4545561,-13.2432632,Cases,"3,034",3/28/2015,127
Guinea,BEYLA,8.6884098,-8.6435589,Confirmed cases,2,10/8/2014,2
Guinea,BEYLA,8.6884098,-8.6435589,Confirmed cases,16,11/7/2014,14
Guinea,BEYLA,8.6884098,-8.6435589,Confirmed cases,43,12/7/2014,27
Guinea,BEYLA,8.6884098,-8.6435589,Confirmed cases,45,1/7/2015,2
Guinea,BEYLA,8.6884098,-8.6435589,Confirmed cases,46,2/7/2015,1
Guinea,BEYLA,8.6884098,-8.6435589,Confirmed cases,46,3/6/2015,0
Guinea,BOFFA,10.1808254,-14.0391615,Confirmed cases,19,9/7/2014,19
Guinea,BOFFA,10.1808254,-14.0391615,Confirmed cases,19,10/8/2014,0
Guinea,BOFFA,10.1808254,-14.0391615,Confirmed cases,19,11/7/2014,0
Guinea,BOFFA,10.1808254,-14.0391615,Confirmed cases,19,12/7/2014,0
Guinea,BOFFA,10.1808254,-14.0391615,Confirmed cases,19,1/7/2015,0
Guinea,BOFFA,10.1808254,-14.0391615,Confirmed cases,24,2/7/2015,5
Guinea,BOFFA,10.1808254,-14.0391615,Confirmed cases,29,3/6/2015,5
Guinea,BOKE,11.1864672,-14.1001326,Confirmed cases,1,11/7/2014,1
Guinea,BOKE,11.1864672,-14.1001326,Confirmed cases,1,12/7/2014,0
Guinea,BOKE,11.1864672,-14.1001326,Confirmed cases,1,1/7/2015,0
Guinea,BOKE,11.1864672,-14.1001326,Confirmed cases,1,2/7/2015,0
Guinea,BOKE,11.1864672,-14.1001326,Confirmed cases,1,3/6/2015,0
Guinea,CONAKRY,9.6411855,-13.5784012,Confirmed cases,113,9/7/2014,113
Guinea,CONAKRY,9.6411855,-13.5784012,Confirmed cases,187,10/8/2014,74
Guinea,CONAKRY,9.6411855,-13.5784012,Confirmed cases,236,11/7/2014,49
Guinea,CONAKRY,9.6411855,-13.5784012,Confirmed cases,285,12/7/2014,49
Guinea,CONAKRY,9.6411855,-13.5784012,Confirmed cases,377,1/7/2015,92
Guinea,CONAKRY,9.6411855,-13.5784012,Confirmed cases,415,2/7/2015,38
Guinea,CONAKRY,9.6411855,-13.5784012,Confirmed cases,460,3/6/2015,45
Guinea,COYAH,9.7086357,-13.3876116,Confirmed cases,5,9/7/2014,5
Guinea,COYAH,9.7086357,-13.3876116,Confirmed cases,32,10/8/2014,27
Guinea,COYAH,9.7086357,-13.3876116,Confirmed cases,57,11/7/2014,25
Guinea,COYAH,9.7086357,-13.3876116,Confirmed cases,108,12/7/2014,51
Guinea,COYAH,9.7086357,-13.3876116,Confirmed cases,159,1/7/2015,51
Guinea,COYAH,9.7086357,-13.3876116,Confirmed cases,169,2/7/2015,10
Guinea,COYAH,9.7086357,-13.3876116,Confirmed cases,191,3/6/2015,22
Guinea,DABOLA,10.7297806,-11.1107854,Confirmed cases,1,9/7/2014,1
Guinea,DABOLA,10.7297806,-11.1107854,Confirmed cases,2,10/8/2014,1
Guinea,DABOLA,10.7297806,-11.1107854,Confirmed cases,2,11/7/2014,0
Guinea,DABOLA,10.7297806,-11.1107854,Confirmed cases,5,12/7/2014,3
Guinea,DABOLA,10.7297806,-11.1107854,Confirmed cases,8,1/7/2015,3
Guinea,DABOLA,10.7297806,-11.1107854,Confirmed cases,8,2/7/2015,0
Guinea,DABOLA,10.7297806,-11.1107854,Confirmed cases,8,3/6/2015,0
Guinea,DALABA,10.166667,-9.383333,Confirmed cases,8,10/8/2014,8
Guinea,DALABA,10.166667,-9.383333,Confirmed cases,9,11/7/2014,1
Guinea,DALABA,10.166667,-9.383333,Confirmed cases,9,12/7/2014,0
Guinea,DALABA,10.166667,-9.383333,Confirmed cases,9,1/7/2015,0
Guinea,DALABA,10.166667,-9.383333,Confirmed cases,9,2/7/2015,0
Guinea,DALABA,10.166667,-9.383333,Confirmed cases,9,3/6/2015,0
Guinea,DINGUIRAYE,11.2899514,-10.7154228,Confirmed cases,0,9/7/2014,0
Guinea,DINGUIRAYE,11.2899514,-10.7154228,Confirmed cases,0,10/8/2014,0
Guinea,DINGUIRAYE,11.2899514,-10.7154228,Confirmed cases,0,11/7/2014,0
Guinea,DINGUIRAYE,11.2899514,-10.7154228,Confirmed cases,0,12/7/2014,0
Guinea,DINGUIRAYE,11.2899514,-10.7154228,Confirmed cases,0,1/7/2015,0
Guinea,DINGUIRAYE,11.2899514,-10.7154228,Confirmed cases,0,2/7/2015,0
Guinea,DINGUIRAYE,11.2899514,-10.7154228,Confirmed cases,0,3/6/2015,0
Guinea,DUBREKA,9.7907348,-13.5147735,Confirmed cases,21,9/7/2014,21
Guinea,DUBREKA,9.7907348,-13.5147735,Confirmed cases,21,10/8/2014,0
Guinea,DUBREKA,9.7907348,-13.5147735,Confirmed cases,22,11/7/2014,1
Guinea,DUBREKA,9.7907348,-13.5147735,Confirmed cases,36,12/7/2014,14
Guinea,DUBREKA,9.7907348,-13.5147735,Confirmed cases,77,1/7/2015,41
Guinea,DUBREKA,9.7907348,-13.5147735,Confirmed cases,91,2/7/2015,14
Guinea,DUBREKA,9.7907348,-13.5147735,Confirmed cases,108,3/6/2015,17
Guinea,FARANAH,10.0451022,-10.7492466,Confirmed cases,0,10/8/2014,0
Guinea,FARANAH,10.0451022,-10.7492466,Confirmed cases,5,11/7/2014,5
Guinea,FARANAH,10.0451022,-10.7492466,Confirmed cases,39,12/7/2014,34
Guinea,FARANAH,10.0451022,-10.7492466,Confirmed cases,41,1/7/2015,2
Guinea,FARANAH,10.0451022,-10.7492466,Confirmed cases,46,2/7/2015,5
Guinea,FARANAH,10.0451022,-10.7492466,Confirmed cases,46,3/6/2015,0
Guinea,FORECARIAH,9.4344715,-13.0904353,Confirmed cases,6,9/7/2014,6
Guinea,FORECARIAH,9.4344715,-13.0904353,Confirmed cases,11,10/8/2014,5
Guinea,FORECARIAH,9.4344715,-13.0904353,Confirmed cases,18,11/7/2014,7
Guinea,FORECARIAH,9.4344715,-13.0904353,Confirmed cases,27,12/7/2014,9
Guinea,FORECARIAH,9.4344715,-13.0904353,Confirmed cases,53,1/7/2015,26
Guinea,FORECARIAH,9.4344715,-13.0904353,Confirmed cases,109,2/7/2015,56
Guinea,FORECARIAH,9.4344715,-13.0904353,Confirmed cases,196,3/6/2015,87
Guinea,FRIA,10.3674543,-13.5841871,Confirmed cases,2,1/7/2015,2
Guinea,FRIA,10.3674543,-13.5841871,Confirmed cases,2,2/7/2015,0
Guinea,FRIA,10.3674543,-13.5841871,Confirmed cases,2,3/6/2015,0
Guinea,GAOUAL,11.7561687,-13.2028753,Confirmed cases,0,2/7/2015,0
Guinea,GAOUAL,11.7561687,-13.2028753,Confirmed cases,0,3/6/2015,0
Guinea,GUECKEDOU,8.5649688,-10.1311163,Confirmed cases,230,9/7/2014,230
Guinea,GUECKEDOU,8.5649688,-10.1311163,Confirmed cases,249,10/8/2014,19
Guinea,GUECKEDOU,8.5649688,-10.1311163,Confirmed cases,258,11/7/2014,9
Guinea,GUECKEDOU,8.5649688,-10.1311163,Confirmed cases,263,12/7/2014,5
Guinea,GUECKEDOU,8.5649688,-10.1311163,Confirmed cases,269,1/7/2015,6
Guinea,GUECKEDOU,8.5649688,-10.1311163,Confirmed cases,269,2/7/2015,0
Guinea,GUECKEDOU,8.5649688,-10.1311163,Confirmed cases,269,3/6/2015,0
Guinea,KANKAN,10.120923,-9.5450974,Confirmed cases,2,11/7/2014,2
Guinea,KANKAN,10.120923,-9.5450974,Confirmed cases,25,12/7/2014,23
Guinea,KANKAN,10.120923,-9.5450974,Confirmed cases,30,1/7/2015,5
Guinea,KANKAN,10.120923,-9.5450974,Confirmed cases,31,2/7/2015,1
Guinea,KANKAN,10.120923,-9.5450974,Confirmed cases,31,3/6/2015,0
Guinea,KEROUANE,9.2702601,-9.0073673,Confirmed cases,11,9/7/2014,11
Guinea,KEROUANE,9.2702601,-9.0073673,Confirmed cases,33,10/8/2014,22
Guinea,KEROUANE,9.2702601,-9.0073673,Confirmed cases,114,11/7/2014,81
